iter	Logloss
2438	0.2520786046
2439	0.2520479062
2440	0.2520268241
2441	0.2519513023
2442	0.2519099007
2443	0.251858014
2444	0.2518096281
2445	0.2517630702
2446	0.2517281287
2447	0.2516961951
2448	0.2516473059
2449	0.2515930827
2450	0.2515512175
2451	0.2515199628
2452	0.251457984
2453	0.2514069683
2454	0.2513495883
2455	0.2513092509
2456	0.2512967483
2457	0.2512816525
2458	0.251206255
2459	0.2511060913
2460	0.2510734737
2461	0.2510599103
2462	0.2510398887
2463	0.2510195748
2464	0.2510056576
2465	0.2509652033
2466	0.2508718508
2467	0.2508053856
2468	0.2507541404
2469	0.2506962325
2470	0.2506302989
2471	0.2505452534
2472	0.2505054766
2473	0.2504727455
2474	0.2503881504
2475	0.2503783611
2476	0.2503476961
2477	0.250324255
2478	0.2502768955
2479	0.2502536616
2480	0.2502430469
2481	0.2501946295
2482	0.2501155158
2483	0.2501003317
2484	0.2500709613
2485	0.2500253765
2486	0.2500016699
2487	0.2498929994
2488	0.2498544903
2489	0.2497337706
2490	0.2496483791
2491	0.2495867853
2492	0.2495386897
2493	0.2495124734
2494	0.2494851954
2495	0.2494000363
2496	0.2493254377
2497	0.2492787682
2498	0.2492385766
2499	0.2491322385
2500	0.2490443694
2501	0.2490189232
2502	0.2489905258
2503	0.2489149846
2504	0.2488545261
2505	0.2488206767
2506	0.248763739
2507	0.2486995479
2508	0.2486706518
2509	0.2486406961
2510	0.248613481
2511	0.2485870028
2512	0.2485473713
2513	0.2484534531
2514	0.2484256445
2515	0.2483742133
2516	0.2483321382
2517	0.2482471588
2518	0.2482335059
2519	0.2481600571
2520	0.2481389749
2521	0.2481056258
2522	0.2480359851
2523	0.2479720263
2524	0.247942924
2525	0.2479268249
2526	0.2478929466
2527	0.2478714516
2528	0.2478330042
2529	0.247792019
2530	0.2477161231
2531	0.2476686493
2532	0.2476385757
2533	0.2475725859
2534	0.2474922936
2535	0.2474324166
2536	0.2473538078
2537	0.2473333152
2538	0.2472226704
2539	0.2471673102
2540	0.2471613091
2541	0.2470880025
2542	0.2470146384
2543	0.2469836932
2544	0.2469548415
2545	0.2469346144
2546	0.2469059691
2547	0.2468328169
2548	0.2467898738
2549	0.2467681437
2550	0.2467081811
2551	0.2466882481
2552	0.2466432667
2553	0.2466168778
2554	0.2465593506
2555	0.2465318239
2556	0.2464868943
2557	0.2464537237
2558	0.2464123683
2559	0.2463817467
2560	0.2463553698
2561	0.2463045218
2562	0.2462823893
2563	0.2462541419
2564	0.2461926053
2565	0.2461656544
2566	0.2461097195
2567	0.2460927207
2568	0.2460515339
2569	0.2460345503
2570	0.2459709792
2571	0.2459274565
2572	0.2458756169
2573	0.245821438
2574	0.2458030234
2575	0.24577031
2576	0.2457015087
2577	0.2456499401
2578	0.2455930734
2579	0.2455682907
2580	0.2455297772
2581	0.2455102725
2582	0.2454662201
2583	0.2453990323
2584	0.2453682354
2585	0.2452638986
2586	0.2452206277
2587	0.2451572122
2588	0.2451266511
2589	0.2451147241
2590	0.2450543321
2591	0.2450130852
2592	0.2449810665
2593	0.2449545
2594	0.244866758
2595	0.2448446686
2596	0.2448104504
2597	0.2447887343
2598	0.2446976653
2599	0.2446589358
2600	0.2446135102
2601	0.2445603607
2602	0.2445034652
2603	0.2444600099
2604	0.2444169461
2605	0.2443356365
2606	0.2442778482
2607	0.2442356836
2608	0.2441891718
2609	0.2441499264
2610	0.2441118769
2611	0.2440537275
2612	0.24400693
2613	0.2439418091
2614	0.2439005743
2615	0.2438767951
2616	0.243839585
2617	0.2437809337
2618	0.2436971863
2619	0.2436637797
2620	0.2436102338
2621	0.243548279
2622	0.2434764225
2623	0.2434084875
2624	0.2433882898
2625	0.2433211971
2626	0.2432776347
2627	0.2432456279
2628	0.2431960388
2629	0.2431476085
2630	0.2431164977
2631	0.2430851109
2632	0.2430290873
2633	0.242982501
2634	0.2429536345
2635	0.2429190515
2636	0.2428959059
2637	0.242873144
2638	0.2428343585
2639	0.2428113881
2640	0.2427882254
2641	0.2427180412
2642	0.2426884959
2643	0.2426649663
2644	0.2426386373
2645	0.2425693247
2646	0.2424947554
2647	0.2424478301
2648	0.2423936519
2649	0.2423057109
2650	0.2422818423
2651	0.2422121217
2652	0.2421513647
2653	0.2420770599
2654	0.2420199461
2655	0.241988485
2656	0.2419262113
2657	0.2418916623
2658	0.2418392436
2659	0.2417672081
2660	0.2417408184
2661	0.2416934091
2662	0.2416550556
2663	0.2416369965
2664	0.241623728
2665	0.2415927239
2666	0.2415181382
2667	0.241472333
2668	0.2414106637
2669	0.2413658334
2670	0.2412740162
2671	0.2412459458
2672	0.2412049911
2673	0.2411707582
2674	0.2411217841
2675	0.2410717191
2676	0.2409858137
2677	0.2409102851
2678	0.2408762938
2679	0.2408269642
2680	0.2407948256
2681	0.2407609162
2682	0.2407245898
2683	0.2407069123
2684	0.2406695097
2685	0.2406513329
2686	0.2406228939
2687	0.2405688486
2688	0.2405384073
2689	0.2404849369
2690	0.2404501143
2691	0.2404183462
2692	0.2403425533
2693	0.2403013177
2694	0.2402569859
2695	0.2402298749
2696	0.240183866
2697	0.2401548236
2698	0.2401272822
2699	0.2400966179
2700	0.2400553091
2701	0.2399915028
2702	0.2399324864
2703	0.239886592
2704	0.2398441566
2705	0.2398247551
2706	0.23981358
2707	0.2397388939
2708	0.2396477269
2709	0.2395908299
2710	0.2395279478
2711	0.2395208858
2712	0.2394986519
2713	0.2394557807
2714	0.2394236376
2715	0.2393744042
2716	0.2393620202
2717	0.2393349671
2718	0.2392947181
2719	0.239235911
2720	0.2392177606
2721	0.2391978718
2722	0.2391607907
2723	0.2391065666
2724	0.2390566371
2725	0.2390244555
2726	0.2389912103
2727	0.2389727817
2728	0.2389413942
2729	0.2389045668
2730	0.2388394775
2731	0.2388031641
2732	0.2387447253
2733	0.2387217515
2734	0.2386695442
2735	0.2386454978
2736	0.2385753359
2737	0.2385254894
2738	0.238476087
2739	0.2384429748
2740	0.2384285423
2741	0.2383843719
2742	0.2383654668
2743	0.2383122896
2744	0.2382714372
2745	0.2382066129
2746	0.2381689295
2747	0.2381115071
2748	0.2380719953
2749	0.2380535538
2750	0.2380137197
2751	0.2379890843
2752	0.237946368
2753	0.2379218793
2754	0.2379001926
2755	0.2378513633
2756	0.2378299862
2757	0.237798584
2758	0.2377787098
2759	0.2377369867
2760	0.2377164952
2761	0.2376943468
2762	0.2376596448
2763	0.2375873711
2764	0.2375333697
2765	0.2375083954
2766	0.2374511049
2767	0.2374207779
2768	0.2373888301
2769	0.2373580324
2770	0.2373028526
2771	0.237286502
2772	0.2372676606
2773	0.2372502632
2774	0.2372330999
2775	0.2371779018
2776	0.2371282562
2777	0.2371084418
2778	0.2370546085
2779	0.2370067062
2780	0.236959706
2781	0.23692531
2782	0.2368984625
2783	0.2368642234
2784	0.2368256257
2785	0.236790243
2786	0.2367584876
2787	0.236739793
2788	0.236693353
2789	0.2366349312
2790	0.2366100591
2791	0.2365757229
2792	0.2365524883
2793	0.2365042202
2794	0.2364815459
2795	0.2364330577
2796	0.2363890502
2797	0.2363475188
2798	0.2363275866
2799	0.2362999003
2800	0.2362690299
2801	0.236235231
2802	0.2362143837
2803	0.2361555148
2804	0.2360714059
2805	0.2360358178
2806	0.2359822866
2807	0.2359634903
2808	0.2359473911
2809	0.2359150389
2810	0.2358844026
2811	0.2358556099
2812	0.2358160556
2813	0.2357556397
2814	0.2357392751
2815	0.2357036859
2816	0.235654254
2817	0.235565422
2818	0.2355342282
2819	0.235504713
2820	0.2354435624
2821	0.2353737727
2822	0.2353189209
2823	0.2352859552
2824	0.2352525653
2825	0.2352127559
2826	0.2351901412
2827	0.2351726545
2828	0.235137293
2829	0.2350854033
2830	0.2350716038
2831	0.2350459147
2832	0.2349393679
2833	0.2349163691
2834	0.2348459741
2835	0.2348207941
2836	0.2347754009
2837	0.2347272482
2838	0.2346832852
2839	0.2346528855
2840	0.2346164303
2841	0.2345673331
2842	0.2345453073
2843	0.2345033639
2844	0.2344330764
2845	0.2343914731
2846	0.2343559421
2847	0.2343292575
2848	0.23427553
2849	0.2342538858
2850	0.2342306954
2851	0.2342063465
2852	0.2341320843
2853	0.2341005641
2854	0.2340733626
2855	0.2340273357
2856	0.2339888568
2857	0.2339609623
2858	0.2339419582
2859	0.2339136379
2860	0.2338981571
2861	0.2338589109
2862	0.233804072
2863	0.2337729647
2864	0.2337348977
2865	0.233688397
2866	0.2336367233
2867	0.2335998932
2868	0.2335562986
2869	0.2335343907
2870	0.2335082636
2871	0.2334828029
2872	0.2334527725
2873	0.2333810545
2874	0.2333576141
2875	0.2333222737
2876	0.2333014699
2877	0.2332808446
2878	0.2332645833
2879	0.2332061573
2880	0.2331811682
2881	0.2331527146
2882	0.2331145889
2883	0.233094686
2884	0.2330714661
2885	0.2330435881
2886	0.2329859393
2887	0.2329405709
2888	0.2329129861
2889	0.2328735491
2890	0.2328382365
2891	0.2328133469
2892	0.2327574439
2893	0.232710265
2894	0.2326793668
2895	0.2326663342
2896	0.2326462275
2897	0.2326294476
2898	0.2325976621
2899	0.2325321301
2900	0.2325023036
2901	0.2324548352
2902	0.2324412423
2903	0.2324229309
2904	0.2323901447
2905	0.2323396467
2906	0.2322937541
2907	0.2322517673
2908	0.2322044863
2909	0.2321633251
2910	0.2321097498
2911	0.2320992234
2912	0.2320596362
2913	0.2319902841
2914	0.2319374632
2915	0.2319272767
2916	0.2319046908
2917	0.2318495949
2918	0.2318255641
2919	0.2318085804
2920	0.2317624501
2921	0.2317204019
2922	0.2316889858
2923	0.2316660579
2924	0.2316151814
2925	0.231558906
2926	0.2314391362
2927	0.2314087079
2928	0.2313755826
2929	0.2313440918
2930	0.231266308
2931	0.2312323846
2932	0.2312073956
2933	0.2311450629
2934	0.2311265164
2935	0.2310607937
2936	0.2310340651
2937	0.2309612207
2938	0.2309296709
2939	0.2308780104
2940	0.2308322329
2941	0.2307366404
2942	0.2307105456
2943	0.2306512713
2944	0.2306310578
2945	0.2306005993
2946	0.2305698163
2947	0.2305218726
2948	0.2305052426
2949	0.2304564006
2950	0.2304255836
2951	0.2303791742
2952	0.2303467399
2953	0.2302940767
2954	0.2302723965
2955	0.2301634167
2956	0.2301370572
2957	0.2300912514
2958	0.2300580506
2959	0.229964124
2960	0.2299318086
2961	0.2299146185
2962	0.229883031
2963	0.2298516427
2964	0.2298162461
2965	0.2297667849
2966	0.2297403362
2967	0.2296953218
2968	0.2296707898
2969	0.2296248813
2970	0.2296016615
2971	0.229576641
2972	0.2295459179
2973	0.2295164323
2974	0.2294642869
2975	0.2294065151
2976	0.2293395524
2977	0.2293043603
2978	0.2292544854
2979	0.2291719808
2980	0.2291274278
2981	0.2290815023
2982	0.2290572504
2983	0.2290379233
2984	0.2290147175
2985	0.2289760912
2986	0.2289479748
2987	0.228912746
2988	0.2288795468
2989	0.2288477088
2990	0.2288195501
2991	0.2287784703
2992	0.2287618265
2993	0.2287445192
2994	0.2286777611
2995	0.2286485703
2996	0.2286327806
2997	0.2285945229
2998	0.2285681037
2999	0.2285322337
3000	0.2285031912
3001	0.2284779366
3002	0.2284663757
3003	0.2284029225
3004	0.2283918065
3005	0.2283635887
3006	0.2283544637
3007	0.2283150412
3008	0.2282860578
3009	0.2282597999
3010	0.2282248733
3011	0.2281887092
3012	0.2281300769
3013	0.2280899616
3014	0.2280601811
3015	0.2280325946
3016	0.2279927338
3017	0.2279617315
3018	0.2279191393
3019	0.2278428472
3020	0.2278199569
3021	0.227786475
3022	0.2277488044
3023	0.2277271767
3024	0.2276668048
3025	0.2275958622
3026	0.22751558
3027	0.2274992449
3028	0.2274571836
3029	0.2274061487
3030	0.2273805744
3031	0.2273212032
3032	0.2272951214
3033	0.2272356194
3034	0.2271944563
3035	0.2271675211
3036	0.2271018282
3037	0.2270543415
3038	0.227022589
3039	0.2269608754
3040	0.2269301532
3041	0.2269002347
3042	0.2268469026
3043	0.2267914787
3044	0.226780967
3045	0.2267139315
3046	0.2266794628
3047	0.2266626855
3048	0.2266381395
3049	0.2265998515
3050	0.2265811445
3051	0.2265485723
3052	0.2265015114
3053	0.2264686939
3054	0.2264452822
3055	0.226417787
3056	0.2263861929
3057	0.2263630902
3058	0.2263151447
3059	0.2262634868
3060	0.2261876193
3061	0.2261730384
3062	0.226158443
3063	0.2261190153
3064	0.2260984933
3065	0.2260856376
3066	0.2260109538
3067	0.2259879544
3068	0.2259734031
3069	0.2259292777
3070	0.2258884384
3071	0.2258256928
3072	0.2257791203
3073	0.2257410119
3074	0.2257167165
3075	0.2256491077
3076	0.2256094495
3077	0.2255740955
3078	0.2255449634
3079	0.2254842674
3080	0.2254344285
3081	0.2253808106
3082	0.2253669513
3083	0.2253293128
3084	0.2252994438
3085	0.2252764295
3086	0.2252470028
3087	0.2251926826
3088	0.2251661308
3089	0.2251359966
3090	0.225089822
3091	0.2250459161
3092	0.2250072318
3093	0.2249752112
3094	0.2249457403
3095	0.2249329351
3096	0.2248821305
3097	0.2248611376
3098	0.2248336864
3099	0.224814447
3100	0.2247751859
3101	0.2247615782
3102	0.2247354385
3103	0.2246919038
3104	0.2246022516
3105	0.2245733078
3106	0.2245387654
3107	0.2245248186
3108	0.2244947433
3109	0.2244381594
3110	0.2244140697
3111	0.2243761206
3112	0.224345264
3113	0.224332305
3114	0.2242845244
3115	0.2242445538
3116	0.2242108221
3117	0.2241879111
3118	0.2241678903
3119	0.2241517026
3120	0.22406724
3121	0.2239984048
3122	0.2239495176
3123	0.2239321948
3124	0.2238821595
3125	0.2238665763
3126	0.2237672721
3127	0.2237275854
3128	0.2237079767
3129	0.2236687854
3130	0.2236003079
3131	0.2235740214
3132	0.223565102
3133	0.2235375181
3134	0.2234817645
3135	0.223421599
3136	0.2233839034
3137	0.2233706348
3138	0.2233566292
3139	0.2233339841
3140	0.2233231628
3141	0.2232531371
3142	0.2231823568
3143	0.2231472578
3144	0.2231335175
3145	0.2230924128
3146	0.2230812393
3147	0.2230004478
3148	0.2229457215
3149	0.2228982644
3150	0.2228608601
3151	0.2228396598
3152	0.2227995888
3153	0.222778771
3154	0.2227376135
3155	0.222707833
3156	0.2226858366
3157	0.2226660232
3158	0.2226499537
3159	0.2226080258
3160	0.2225396773
3161	0.2225160003
3162	0.2224688711
3163	0.2224441014
3164	0.2224125083
3165	0.2223909396
3166	0.2223373679
3167	0.2222998196
3168	0.2222569188
3169	0.2222042721
3170	0.2221822751
3171	0.2221395069
3172	0.2221186458
3173	0.2220840443
3174	0.2220149569
3175	0.2219526407
3176	0.2219191442
3177	0.2219036494
3178	0.2218563553
3179	0.2218328274
3180	0.2217967222
3181	0.2217416699
3182	0.2216501513
3183	0.221602133
3184	0.2215493968
3185	0.2215325752
3186	0.2215065542
3187	0.2214738922
3188	0.2214396888
3189	0.2213824572
3190	0.2213467778
3191	0.2213082703
3192	0.2212745231
3193	0.2212408642
3194	0.2212164354
3195	0.2211614573
3196	0.2210901169
3197	0.2210352884
3198	0.2210162112
3199	0.2209856135
3200	0.2209607578
3201	0.2208998701
3202	0.2208659764
3203	0.2208515145
3204	0.2208286187
3205	0.2207798356
3206	0.2207452777
3207	0.2206984405
3208	0.2206789062
3209	0.2206239589
3210	0.2205809816
3211	0.2205333614
3212	0.2205137682
3213	0.2204992171
3214	0.2204851525
3215	0.2204187515
3216	0.2204057778
3217	0.2203756296
3218	0.2203312234
3219	0.2203054963
3220	0.2202730916
3221	0.2202342018
3222	0.2201945151
3223	0.2201534738
3224	0.2201017982
3225	0.2200575108
3226	0.2200158025
3227	0.2200059531
3228	0.219985387
3229	0.2199303114
3230	0.2198818804
3231	0.219864528
3232	0.2197879583
3233	0.2197436257
3234	0.2197158208
3235	0.219685141
3236	0.2196679361
3237	0.2196183542
3238	0.2195711919
3239	0.2195208727
3240	0.2194707608
3241	0.2194156955
3242	0.2194001115
3243	0.219382701
3244	0.2193373649
3245	0.219264763
3246	0.2192195139
3247	0.2191681646
3248	0.2191120523
3249	0.2190781142
3250	0.2190198351
3251	0.2189935026
3252	0.2189837583
3253	0.2189566168
3254	0.2189301534
3255	0.2188800307
3256	0.2188390604
3257	0.2187814905
3258	0.218755191
3259	0.2187283139
3260	0.2186912072
3261	0.2186467713
3262	0.218600982
3263	0.2185673673
3264	0.2185467569
3265	0.2185001097
3266	0.218456588
3267	0.218433661
3268	0.2183849958
3269	0.2183590042
3270	0.2183330707
3271	0.2183076981
3272	0.2182733768
3273	0.2182499791
3274	0.2182106684
3275	0.2181819926
3276	0.2181387214
3277	0.2180804422
3278	0.2180213225
3279	0.2179284684
3280	0.2178969188
3281	0.2178666518
3282	0.217837027
3283	0.2178096201
3284	0.2177836876
3285	0.2177463734
3286	0.2177296018
3287	0.217706368
3288	0.2176692483
3289	0.2176463969
3290	0.2176160755
3291	0.2175592566
3292	0.2175309947
3293	0.2175021779
3294	0.2174651742
3295	0.2174540261
3296	0.2174283892
3297	0.2174010116
3298	0.2173249994
3299	0.2172995809
3300	0.2172927248
3301	0.2172653187
3302	0.2172032071
3303	0.2171427174
3304	0.2170969557
3305	0.2170520792
3306	0.2169932978
3307	0.2169760339
3308	0.2169407398
3309	0.2169189213
3310	0.2168794096
3311	0.2168556736
3312	0.2168301979
3313	0.2167904788
3314	0.2167688052
3315	0.216733554
3316	0.2167025206
3317	0.2166473527
3318	0.216621597
3319	0.2165640345
3320	0.2165441031
3321	0.216525763
3322	0.2165163276
3323	0.2165002292
3324	0.2164600699
3325	0.2164071155
3326	0.2163809617
3327	0.2163567834
3328	0.2162915085
3329	0.2162711635
3330	0.2162258745
3331	0.2162116034
3332	0.2161762796
3333	0.2161329106
3334	0.2161232835
3335	0.2160780369
3336	0.2160547137
3337	0.2159728434
3338	0.2159278187
3339	0.2158925539
3340	0.2158505046
3341	0.2158126838
3342	0.2157688534
3343	0.215754036
3344	0.2157138912
3345	0.2156658149
3346	0.2156404432
3347	0.2156216019
3348	0.2155956095
3349	0.2155570746
3350	0.2154885966
3351	0.2154510909
3352	0.2154337092
3353	0.2153846892
3354	0.2153405492
3355	0.2153205728
3356	0.2152811963
3357	0.2152114775
3358	0.2151883461
3359	0.2151409599
3360	0.2151278379
3361	0.2150813989
3362	0.2150632955
3363	0.2150563811
3364	0.2150013702
3365	0.2149855485
3366	0.2149437091
3367	0.2149207693
3368	0.2148431751
3369	0.2148282407
3370	0.2147803256
3371	0.2147107118
3372	0.2146881848
3373	0.2146625765
3374	0.2146321628
3375	0.2145715107
3376	0.2145209724
3377	0.2144916205
3378	0.2144519926
3379	0.2143999135
3380	0.2143581168
3381	0.2143115728
3382	0.2142833255
3383	0.2142518357
3384	0.2142343221
3385	0.2142163507
3386	0.2141561971
3387	0.2141372379
3388	0.2141307362
3389	0.214089944
3390	0.2140623416
3391	0.2140208978
3392	0.2139675296
3393	0.2139360545
3394	0.2139012183
3395	0.2138389305
3396	0.2138004075
3397	0.2137806302
3398	0.2137640003
3399	0.2137045166
3400	0.2136381105
3401	0.2136006229
3402	0.2135854075
3403	0.2135538135
3404	0.2135433019
3405	0.2135121348
3406	0.2134731685
3407	0.2134311229
3408	0.2133939675
3409	0.2133840334
3410	0.2133535298
3411	0.2133345271
3412	0.2133169241
3413	0.2132882373
3414	0.2132537401
3415	0.2132109573
3416	0.2131726286
3417	0.2131229462
3418	0.2131128031
3419	0.2130704618
3420	0.2130435128
3421	0.2130223706
3422	0.2130021434
3423	0.2129887569
3424	0.2129360882
3425	0.2129076199
3426	0.2128875502
3427	0.2128250249
3428	0.212785188
3429	0.2127515153
3430	0.2127345591
3431	0.212701832
3432	0.2126804107
3433	0.2126521615
3434	0.2126114227
3435	0.2125474977
3436	0.2125242288
3437	0.2124981489
3438	0.2124272782
3439	0.2124119743
3440	0.2123443491
3441	0.2122870582
3442	0.2122224091
3443	0.2122066621
3444	0.2121661129
3445	0.2121218547
3446	0.2120509437
3447	0.2119980557
3448	0.2119450782
3449	0.2118937382
3450	0.2118634997
3451	0.2118216005
3452	0.211810292
3453	0.211787072
3454	0.2117722979
3455	0.2117103457
3456	0.2116931252
3457	0.211652108
3458	0.2116371587
3459	0.2116017464
3460	0.2115737342
3461	0.2115412262
3462	0.2115224586
3463	0.2114805916
3464	0.2114733077
3465	0.2114322942
3466	0.2113749582
3467	0.2113361985
3468	0.2113017297
3469	0.2112482243
3470	0.2111846691
3471	0.2111498169
3472	0.2111252692
3473	0.2110846527
3474	0.2110289994
3475	0.2109730946
3476	0.2109125606
3477	0.2108862143
3478	0.2108773391
3479	0.2108038249
3480	0.2107654078
3481	0.2107233308
3482	0.210684571
3483	0.2106542156
3484	0.2106161348
3485	0.21059432
3486	0.2105716309
3487	0.2105153343
3488	0.2105017561
3489	0.2104986897
3490	0.2104779605
3491	0.2104570845
3492	0.2104423122
3493	0.2104299282
3494	0.2103933209
3495	0.2102920956
3496	0.2102620848
3497	0.2102300486
3498	0.2102013
3499	0.2101829444
3500	0.2101359626
3501	0.2100791575
3502	0.2100464884
3503	0.210032409
3504	0.2100113717
3505	0.2099558366
3506	0.2099276492
3507	0.2099209125
3508	0.2099017026
3509	0.2098607323
3510	0.2098314244
3511	0.2097538617
3512	0.2097370825
3513	0.2097160583
3514	0.2096938252
3515	0.2096485775
3516	0.2096178534
3517	0.2096083738
3518	0.2095806858
3519	0.2095517309
3520	0.2095196652
3521	0.2094931292
3522	0.209463909
3523	0.2094411992
3524	0.2093973679
3525	0.2093465364
3526	0.2092886995
3527	0.2092558007
3528	0.2091474077
3529	0.2091396382
3530	0.2091054054
3531	0.2090962952
3532	0.2090453718
3533	0.2090252633
3534	0.2089987262
3535	0.208970524
3536	0.2089470968
3537	0.2089137927
3538	0.2089031779
3539	0.2088828032
3540	0.2088436556
3541	0.2087887735
3542	0.2087447948
3543	0.2087012887
3544	0.2086713166
3545	0.2086562789
3546	0.2086152192
3547	0.2085721534
3548	0.2085398217
3549	0.2084759778
3550	0.208457623
3551	0.2084284903
3552	0.208407996
3553	0.2083446267
3554	0.2082977739
3555	0.2082388856
3556	0.2082281676
3557	0.2082074549
3558	0.2081546314
3559	0.2081140331
3560	0.2080619016
3561	0.2080375916
3562	0.208004027
3563	0.20798694
3564	0.2079284413
3565	0.2078981466
3566	0.2078696045
3567	0.2078489792
3568	0.2077944338
3569	0.2077813862
3570	0.2077498799
3571	0.2076959212
3572	0.2076702097
3573	0.207656204
3574	0.2076346499
3575	0.207591659
3576	0.2075827543
3577	0.2075391451
3578	0.2074632009
3579	0.2074265394
3580	0.2074039515
3581	0.2073850235
3582	0.2073671257
3583	0.2073277622
3584	0.2073011063
3585	0.207257921
3586	0.207226445
3587	0.2071798374
3588	0.2071494359
3589	0.2070983519
3590	0.2070738936
3591	0.2070200823
3592	0.20697976
3593	0.206968733
3594	0.2069206698
3595	0.2068801681
3596	0.2068313971
3597	0.2067856538
3598	0.2067449931
3599	0.2067307073
3600	0.2066844729
3601	0.2066637452
3602	0.2066439163
3603	0.2066098316
3604	0.2066012071
3605	0.2065828053
3606	0.2065571528
3607	0.206514723
3608	0.2064954394
3609	0.2064791042
3610	0.2064605282
3611	0.2064265902
3612	0.2064166241
3613	0.2063513097
3614	0.2063339132
3615	0.2062597551
3616	0.2062431842
3617	0.2062194482
3618	0.2062079901
3619	0.2061619501
3620	0.2061101152
3621	0.2060788309
3622	0.2060570705
3623	0.2059980063
3624	0.2059446998
3625	0.2059196075
3626	0.2058717524
3627	0.2058308298
3628	0.2057889601
3629	0.2057671344
3630	0.2057390936
3631	0.2056762458
3632	0.2056550751
3633	0.2056247666
3634	0.2055980646
3635	0.2055717192
3636	0.2055328985
3637	0.2054912657
3638	0.2054610427
3639	0.2054241545
3640	0.205404399
3641	0.2053883424
3642	0.2053249915
3643	0.20531333
3644	0.2052944269
3645	0.2052557397
3646	0.205233787
3647	0.2052164052
3648	0.2051781447
3649	0.2051628859
3650	0.205118614
3651	0.2050503679
3652	0.2050430849
3653	0.2050255971
3654	0.2049969363
3655	0.2049473872
3656	0.2048996049
3657	0.2048359666
3658	0.2047816827
3659	0.2047392234
3660	0.2046776269
3661	0.2046407099
3662	0.2046271049
3663	0.2045829953
3664	0.2045387779
3665	0.2045060028
3666	0.204478301
3667	0.2044484902
3668	0.2044297668
3669	0.2044057803
3670	0.2043792531
3671	0.2043592766
3672	0.2043377089
3673	0.204295233
3674	0.2042818999
3675	0.2042625418
3676	0.2042242111
3677	0.2042056646
3678	0.2041675102
3679	0.2041332443
3680	0.2041227474
3681	0.2040993947
3682	0.2040737431
3683	0.2040627442
3684	0.2040423998
3685	0.2040303992
3686	0.2039986119
3687	0.2039840313
3688	0.2039764976
3689	0.2039484862
3690	0.2039149012
3691	0.2038857103
3692	0.2038450938
3693	0.2038243195
3694	0.2037749779
3695	0.2037078244
3696	0.2036649383
3697	0.2036113517
3698	0.2035780476
3699	0.2035532762
